A,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD
1997-07-31,15.458939,11.805681,15.59664,15.59664,106.32729,24.888254,24.888254,36.34575,11.194257,6.586694,6.586694,19.24684,19.24684,10.120804,12.477312,12.477312,14.558001,104.7151,5.9937005,158.90884,189.28583,357.53302,553.7258,0.0,15.116984,0.0,0.0,352.2177,1067.9949,0.0,0.0,288.19305,0.0,125.903595,954.37744,669.0985,216.87773,0.0,78.21429,212.6659,99.48155,109.30327,5.0091395,5.0091395,0.0,904.29346,475.38074,890.39056,441.96628,6.04113,6.489113,6.489113,15.80779,28.54802,12.181317,12.181317,0.0,0.0,87.15186,0.0,0.0,0.0,3.3657596,0.0,38.752415,78.58327,68.70239,14.994892,14.994892,78.303,2.812655,37.953228,111.31094,33.155914,15.8881035,154.64677,192.40535,766.4303,646.3648,646.3648,31.679068,31.679068,5.407844,0.0,33.746246,26.395565,26.395565,147.7274,0.0,294.94525,5.4836087,263.4322,71.440384,11.549034,52.15839,16.816399,16.816399,47.555927,47.555927,4.3304014,4.3304014,252.64777,294.99167,294.99167,14.713088,18.835737,18.835737,0.0,0.0,18.252459,18.252459,47.16073,47.16073,44.317875,44.317875,72.89274,72.89274,29.68078,29.68078,70.453224,70.453224,145.10242,145.10242,0.0,0.0,8.068575,8.068575,3.4153225,40.31707,40.31707,10.751296,10.751296,1.9403912,26.297983,26.297983,15.677957,15.677957,25.087984,25.087984,40.90988,27.206114,29.871206,0.0,0.0,141.66989,54.98005,4.5049734,4.5049734,35.503094,121.4879,118.146355,227.88866,424.69537,21.38583,55.25817,35.14682,55.6784,108.21206,35.703316,249.63719,291.52048,379.4104,17.426662,1082.6989,0.0,24.625443,19.710592,39.869156,4.0062504,28.743952,967,524,3424.8,2420
1997-08-31,10.6200485,9.322285,15.368952,15.368952,84.15716,23.902067,23.902067,28.493307,8.721866,6.554167,6.554167,17.651852,17.651852,7.905049,11.9829035,11.9829035,8.4733515,82.171715,4.7276373,135.98611,147.45187,272.1065,425.284,0.0,10.619952,0.0,0.0,246.38493,754.17664,0.0,0.0,241.46269,0.0,88.35266,683.4769,437.65945,167.442,0.0,62.039284,143.08978,95.61476,81.76691,4.765188,4.765188,0.0,628.64996,328.7616,652.3292,318.94458,4.767779,7.8064513,7.8064513,13.035869,22.627308,11.514516,11.514516,0.0,0.0,64.61695,298.3712,5.2937503,5.2937503,2.8710384,232.21284,30.233707,57.207657,55.11102,14.994892,14.994892,60.57819,2.021656,38.45468,82.19032,22.812004,9.120561,103.16271,129.15561,492.7619,437.75458,437.75458,30.31001,30.31001,4.2170405,0.0,21.33632,25.468548,25.468548,95.88439,0.0,196.1,4.5300713,193.65845,59.38589,2.6385777,41.90469,16.94124,16.94124,46.01903,46.01903,4.1032825,4.1032825,181.4307,220.98264,220.98264,29.432337,17.094097,17.094097,0.0,0.0,17.785536,17.785536,45.32621,45.32621,43.602283,43.602283,70.32312,70.32312,28.721237,28.721237,68.7293,68.7293,139.47527,139.47527,0.0,0.0,6.722186,6.722186,5.253092,39.015995,39.015995,10.600279,10.600279,1.8299623,25.484812,25.484812,15.092473,15.092473,23.14613,23.14613,31.082031,26.767641,24.459145,0.0,0.0,113.58516,44.49715,4.716398,4.716398,25.468548,118.560486,96.02157,179.14842,345.88263,17.756903,51.045753,26.76362,55.6784,107.4802,35.043377,194.88448,235.47571,306.46976,13.592101,833.21326,0.0,24.38285,19.516418,39.476395,3.8568926,28.621975,967,524,3424.8,2420
1997-09-30,8.965402,6.9926777,13.377222,13.377222,62.79438,20.911459,20.911459,19.279,5.5296545,5.6466665,5.6466665,14.340954,14.340954,5.546371,10.305166,10.305166,7.2376337,62.50631,3.7148747,132.95209,120.65509,187.19481,338.1023,0.0,4.841804,0.0,0.0,143.02927,329.09412,0.0,0.0,106.701744,0.0,109.14232,346.3138,159.3614,120.70593,0.0,45.238396,173.62411,92.05707,53.62431,4.0165277,4.0165277,0.0,244.37198,100.842445,314.12872,149.84875,4.053923,6.9406943,6.9406943,10.142022,17.928038,9.9152775,9.9152775,0.0,0.0,36.07375,114.27451,0.0,0.0,2.313601,119.84601,19.02372,31.909105,39.992577,22.821945,22.821945,36.811104,239.02098,103.881805,40.245506,35.709003,2.5463555,46.792957,49.807854,142.90688,262.70114,262.70114,27.551699,27.551699,1.9644467,0.0,17.571352,22.216946,22.216946,37.92307,0.0,70.639565,3.3198998,95.83211,45.334885,0.0,22.968082,15.549697,15.549697,40.7165,40.7165,4.0333333,4.0333333,119.2575,151.79771,151.79771,21.010563,15.460728,15.460728,0.0,0.0,15.848983,15.848983,40.948414,40.948414,37.610832,37.610832,62.415833,62.415833,24.418472,24.418472,59.760555,59.760555,126.00806,126.00806,0.0,0.0,6.1498084,6.1498084,3.8484724,36.518475,36.518475,9.555159,9.555159,1.7279472,21.359861,21.359861,13.578889,13.578889,22.59675,22.59675,25.856443,24.380054,19.414316,0.0,0.0,80.664825,31.25195,4.218194,4.218194,20.502779,107.69,54.81231,79.827995,265.7592,13.603121,37.455727,22.761292,55.6784,90.65925,32.539467,137.37593,181.44682,229.53595,10.205727,617.15216,0.0,20.241844,16.201893,32.772007,3.2606447,28.626041,967,524,3424.8,2420
1997-10-31,2.3252132,2.2482908,8.505779,8.505779,15.741283,15.405387,15.405387,4.22789,1.2330066,4.0008063,4.0008063,8.159726,8.159726,1.2903515,7.5917745,7.5917745,9.041598,22.431124,1.1470883,53.553288,55.157845,79.822395,134.0238,0.0,3.2758975,0.0,0.0,89.992714,220.92413,0.0,0.0,32.254505,0.0,55.17922,204.64673,117.45493,52.216835,0.0,17.774094,137.33174,89.3974,21.809307,2.846102,2.846102,0.0,315.87173,205.15244,228.48317,82.37996,1.2942123,4.3748655,4.3748655,1.628428,1.523129,7.172178,7.172178,0.0,0.0,22.149473,0.0,0.0,0.0,0.6488664,0.0,7.7861943,19.609625,11.73722,19.629972,19.629972,17.446836,89.6059,84.4523,24.71838,28.904428,3.2071605,32.47339,43.39817,148.33113,114.82763,114.82763,23.386179,23.386179,1.0248848,0.0,10.078438,16.312231,16.312231,40.36945,0.0,86.039024,1.1825016,71.86309,12.3787565,0.38917425,6.3495917,10.049487,10.049487,30.591532,30.591532,2.87684,2.87684,53.379982,64.830215,64.830215,9.795011,11.994943,11.994943,0.0,0.0,11.291056,11.291056,34.211773,34.211773,28.867607,28.867607,48.237366,48.237366,17.320566,17.320566,39.975536,39.975536,105.25699,105.25699,0.0,0.0,5.131887,5.131887,3.3990593,27.17621,27.17621,7.126872,7.126872,1.1673898,17.271774,17.271774,10.53871,10.53871,18.120726,18.120726,23.629383,19.526175,6.6912503,0.0,0.0,5.3711877,4.6317444,3.1551077,3.1551077,22.508602,84.74879,14.38111,21.757338,147.4051,6.03851,16.479698,9.702848,22.425,69.61404,25.000557,80.40326,102.98384,152.72615,5.1412597,298.24454,0.0,13.834541,11.073385,22.398438,2.3913834,28.743952,967,524,3424.8,2420
1997-11-30,0.0,0.0,4.9072223,4.9072223,0.0,9.425843,9.425843,0.0,0.0,2.840139,2.840139,4.642972,4.642972,0.0,4.6450553,4.6450553,0.49700972,1.3390728,0.0,0.26556784,0.0,15.762474,7.1864223,0.0,3.4526377,0.0,0.0,86.16251,227.73413,0.0,0.0,28.25518,0.0,45.048637,182.02718,124.74838,25.129759,0.0,8.455338,129.06007,175.21754,17.608494,1.7309722,1.7309722,0.0,374.96945,247.61742,221.25438,126.828926,0.7446947,3.0081944,3.0081944,0.0,0.0,4.2854166,4.2854166,0.0,0.0,23.446291,155.59518,2.4704165,2.4704165,0.0,85.31165,4.3673434,16.182886,0.54355407,13.864583,13.864583,10.855175,46.94142,36.323486,21.709595,4.5798235,4.1031017,30.12109,45.783695,167.89001,12.80256,12.80256,16.605234,16.605234,0.044568203,0.0,6.076911,11.511806,11.511806,41.647816,0.0,69.3315,0.0,83.906746,1.0680029,0.0,0.0,4.2137074,4.2137074,19.602,19.602,1.8149327,1.8149327,0.0,0.0,0.0,0.0,8.427522,8.427522,0.0,0.0,7.134967,7.134967,25.460417,25.460417,17.864305,17.864305,29.19125,29.19125,9.965694,9.965694,24.552916,24.552916,78.3475,78.3475,0.0,0.0,3.7100482,3.7100482,4.8399997,22.418612,22.418612,5.0116568,5.0116568,1.1410972,10.990833,10.990833,6.8566666,6.8566666,14.197333,14.197333,1.0755831,13.198857,0.0,0.0,0.0,0.0,0.039154157,1.9326389,1.9326389,19.561666,62.953613,0.0,8.052779,2.7114186,0.0,0.0,0.0,0.0,47.28075,17.585352,1.2842369,2.8913965,0.39078784,0.0,0.0,0.0,7.9909635,6.3960934,12.937552,1.5541799,23.667696,967,524,3424.8,2420
1997-12-31,0.0,0.0,3.724328,3.724328,0.0,7.788498,7.788498,0.0,0.0,2.7485216,2.7485216,3.384487,3.384487,0.0,3.838172,3.838172,0.41296682,1.1126394,0.0,0.52666736,0.0,13.272512,5.788424,0.0,2.9423447,0.0,0.0,64.72338,182.70659,0.0,0.0,24.729801,0.0,34.10313,139.63428,100.28046,22.668278,0.0,6.937653,119.89656,227.98012,14.722826,1.4799731,1.4799731,0.0,316.1444,205.52325,186.0989,106.46817,0.6981581,2.2931452,2.2931452,0.0,0.0,3.6430109,3.6430109,0.0,0.0,18.961456,124.19831,2.2036963,2.2036963,0.0,68.52929,3.5082073,12.971418,0.43568662,11.612097,11.612097,8.700983,58.056667,39.908665,17.404335,3.7937474,3.28941,24.124823,36.66944,134.1217,10.24029,10.24029,13.802782,13.802782,0.035648443,0.0,5.423244,9.64422,9.64422,32.556496,0.0,55.107357,0.0,64.897415,0.85011566,0.0,0.0,2.8926318,2.8926318,15.178668,15.178668,1.4232787,1.4232787,0.0,0.0,0.0,0.0,6.791419,6.791419,0.0,0.0,5.5040364,5.5040364,21.272581,21.272581,14.4744625,14.4744625,22.508602,22.508602,7.5625,7.5625,18.57285,18.57285,65.46035,65.46035,0.0,0.0,3.492805,3.492805,3.3340054,19.776344,19.776344,4.060052,4.060052,0.8834301,8.847312,8.847312,5.188038,5.188038,12.646452,12.646452,0.9971149,9.955244,0.079279415,0.0,0.0,0.060664184,0.19276962,1.5125,1.5125,23.012768,53.165188,0.0,11.691227,2.7245626,0.09750376,0.026393354,0.10634479,0.6905415,43.76492,13.060662,2.0847132,2.839001,0.6343694,0.37185946,3.6258342,0.0,5.934491,4.7500606,9.608077,1.4031428,22.577877,967,524,3424.8,2420
1998-01-31,0.0,0.0,3.5942204,3.5942204,0.0,7.286866,7.286866,0.0,0.0,2.618414,2.618414,2.771778,2.771778,0.0,3.5909677,3.5909677,0.21319486,0.5744021,0.0,0.0,0.0,7.3168044,3.3259225,0.0,1.5309731,0.0,0.0,35.274292,0.0,0.0,0.0,11.987178,0.0,16.00768,0.0,56.826263,10.865968,0.0,3.7886376,60.27068,270.8006,7.787207,1.3498656,1.3498656,0.0,168.26372,110.728455,99.23256,56.85787,0.29781508,2.2443547,2.2443547,0.0,0.0,3.3827958,3.3827958,0.0,0.0,9.769235,70.04308,2.1874328,2.1874328,0.0,39.429802,2.0185223,7.5411725,0.25329444,11.514516,11.514516,5.804374,11.139872,2.5972602,9.824813,0.7730128,2.0543818,13.687027,20.804115,78.38411,5.8336334,5.8336334,14.027218,14.027218,0.020308014,0.0,2.7354078,9.481586,9.481586,19.099476,0.0,32.30034,0.0,84.915215,0.4804334,0.0,0.0,2.6921525,2.6921525,14.885927,14.885927,1.3172898,1.3172898,0.0,0.0,0.0,0.0,6.4932227,6.4932227,0.0,0.0,5.221052,5.221052,21.331131,21.331131,14.458199,14.458199,21.662903,21.662903,7.04207,7.04207,18.491531,18.491531,65.62298,65.62298,0.0,0.0,3.4537792,3.4537792,4.3098116,22.31344,22.31344,4.1065187,4.1065187,0.8834301,8.765994,8.765994,5.1067204,5.1067204,8.928629,8.928629,1.6007639,9.252713,0.0,0.0,0.0,0.0,0.01708879,1.2522849,1.2522849,20.622044,47.92836,0.0,3.627514,1.2497531,0.0,0.0,0.0,0.0,37.749073,12.128893,0.59193337,1.3327091,0.18012282,0.0,0.0,0.0,5.897674,4.7205915,9.54847,1.3638667,20.704144,967,524,3424.8,2420
1998-02-28,0.0,0.0,3.4571428,3.4571428,0.0,7.3076105,7.3076105,0.0,0.0,2.646875,2.646875,2.9395437,2.9395437,0.0,3.6011906,3.6011906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4688224,0.056318734,0.1755615,0.0,0.0,0.0,0.0,1.1028669,0.9784801,0.0,0.0,0.7403887,0.06948015,0.0,11.69899,466.7143,0.04309139,1.3324405,1.3324405,0.0,0.0,0.0,0.0,0.0,0.005277428,2.2147322,2.2147322,0.0,0.0,3.3311012,3.3311012,0.0,0.0,0.0,0.0,2.2057292,2.2057292,0.0,0.0,0.0,0.0,0.0,11.883929,11.883929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486509,14.486509,0.0,0.0,0.28837657,9.615178,9.615178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7163599,2.7163599,14.892724,14.892724,1.3913739,1.3913739,0.0,0.0,0.0,0.0,7.9569864,7.9569864,0.0,0.0,5.326161,5.326161,21.563929,21.563929,13.072322,13.072322,22.65149,22.65149,6.9322915,6.9322915,18.348066,18.348066,66.36994,66.36994,0.0,0.0,3.5861878,3.5861878,6.5181546,21.625149,21.625149,4.1092157,4.1092157,0.9780834,9.723215,9.723215,5.0416665,5.0416665,8.815714,8.815714,0.0,10.2667055,0.0,0.0,0.0,0.0,0.0,1.2424107,1.2424107,25.31637,49.840473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.730804,14.682907,0.0,0.0,0.0,0.0,0.0,0.0,5.6408677,4.5150394,9.132693,1.2748532,19.336962,967,524,3424.8,2420
1998-03-31,0.0,0.0,3.7731183,3.7731183,0.0,8.316532,8.316532,0.0,0.0,2.7810485,2.7810485,3.1607995,3.1607995,0.0,4.0983872,4.0983872,0.0,0.0,0.0,0.48749962,0.0,0.0,0.0,0.0,0.2401545,9.953478,0.0,0.7229709,0.0,0.0,0.0,6.9902277,6.727498,25.946995,15.355316,0.0,5.73525,4.0720487,0.0,43.9762,24.727913,0.52230823,1.4149193,1.4149193,0.0,0.0,0.0,0.0,0.0,0.016705504,2.472043,2.472043,0.0,0.0,3.756855,3.756855,0.0,0.0,0.0,0.0,2.358199,2.358199,0.0,0.0,0.0,0.0,0.0,13.628763,13.628763,0.0,58.010864,3.9065652,0.0,0.49871576,0.0,0.0,0.0,0.0,0.0,0.0,16.103245,16.103245,0.0,0.0,2.7606149,10.815188,10.815188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9308186,2.9308186,16.598467,16.598467,1.4687026,1.4687026,0.0,0.0,0.0,0.0,9.702246,9.702246,12.479586,12.479586,6.2114964,6.2114964,23.44863,23.44863,14.18172,14.18172,26.720833,26.720833,8.55457,8.55457,22.036963,22.036963,72.14462,72.14462,0.0,0.0,3.5513434,3.5513434,4.7977147,23.48441,23.48441,4.49568,4.49568,1.1042876,10.489919,10.489919,5.757258,5.757258,9.387259,9.387259,4.0400805,11.035282,1.6438235,0.0,0.0,2.7430139,1.8663205,1.4474462,1.4474462,19.678764,56.987095,8.628666,18.76383,7.31457,0.0,0.039576616,1.6357572,8.57382,0.0,15.338879,1.9893315,0.5359144,2.7547596,0.46901414,31.310558,0.0,6.410599,5.131145,10.378907,1.3645276,22.976131,967,524,3424.8,2420
1998-04-30,4.0406523,2.2399323,5.1929164,5.1929164,16.645672,10.830853,10.830853,10.503561,2.9290254,3.260278,3.260278,5.386651,5.386651,5.161018,5.337445,5.337445,51.00164,36.575066,2.5146232,89.95828,55.781574,172.69179,336.91138,0.0,2.4519851,17.88189,2.585953,59.371098,181.29825,0.0,0.0,28.37281,5.18635,32.818714,215.16219,138.5387,82.87483,3.239691,31.433327,37.071423,309.87082,32.98674,1.9158334,1.9158334,0.0,121.18678,69.5325,180.5642,74.22748,1.9532655,2.8569446,2.8569446,5.239099,4.6389065,5.1425,5.1425,0.0,0.0,10.368595,57.93748,2.8149307,2.8149307,1.3570772,75.32533,11.990774,23.275326,31.58776,16.805555,16.805555,26.772594,0.53232145,22.57,31.251516,3.8786077,2.17469,42.209713,52.63432,158.10681,301.389,301.389,19.956429,19.956429,2.8139598,0.0,25.802542,13.915,13.915,39.651596,0.0,71.95124,4.0509105,81.3795,9.581446,6.031506,5.8802214,4.655733,4.655733,21.885876,21.885876,1.8462248,1.8462248,190.74628,204.85258,204.85258,26.693068,9.683176,9.683176,14.504672,14.504672,8.216908,8.216908,27.19475,27.19475,20.889307,20.889307,34.93875,34.93875,12.604167,12.604167,30.955833,30.955833,83.691666,83.691666,0.0,0.0,4.183886,4.183886,3.545972,26.216665,26.216665,5.665873,5.665873,1.3041111,14.688056,14.688056,7.8145833,7.8145833,14.267917,14.267917,11.709982,14.323487,14.039343,0.0,0.0,33.142612,21.429974,1.96625,1.96625,21.561527,70.1632,56.01258,327.54382,143.38745,4.3456335,6.909997,12.167253,28.270275,1.9445505,21.327608,73.92791,97.89912,147.12177,5.506963,376.27902,0.0,8.249514,6.60304,13.356151,1.664319,29.091278,967,524,3424.8,2420
1998-05-31,0.0,0.0,8.733468,8.733468,0.0,15.999424,15.999424,0.0,0.0,4.2284946,4.2284946,10.493855,10.493855,0.0,7.8845162,7.8845162,1.7708725,4.4764204,0.0,0.3872708,1.2479516,77.015396,65.90331,0.0,11.866403,10.456504,1.9635185,258.54187,751.28076,0.0,0.0,86.086266,5.1091585,98.28127,594.93964,437.5059,44.407463,4.890059,13.86748,153.91342,422.27698,29.775951,2.9762096,2.9762096,0.0,651.10474,426.5195,412.2287,237.22554,1.1843121,3.838172,3.838172,0.09818335,0.005479556,7.8389783,7.8389783,0.0,0.0,38.84918,273.0135,3.716196,3.716196,0.13303447,154.1285,9.722228,34.04584,9.829057,22.004436,22.004436,28.699854,1.8000256,22.609455,52.51175,7.003936,13.303887,80.27427,111.0331,477.8076,44.128746,44.128746,25.439762,25.439762,1.7956378,0.0,19.701496,19.14207,19.14207,97.72759,0.0,222.35355,1.2923807,161.79941,3.3527608,18.682682,1.8291485,7.2026796,7.2026796,32.80173,32.80173,2.7708511,2.7708511,56.651196,75.09181,75.09181,9.657288,13.309545,13.309545,21.389378,21.389378,12.055113,12.055113,36.017017,36.017017,27.924328,27.924328,52.12433,52.12433,19.060753,19.060753,45.42379,45.42379,110.81909,110.81909,0.0,0.0,5.180669,5.180669,3.6267474,32.152824,32.152824,7.649626,7.649626,1.4197984,19.581182,19.581182,10.815188,10.815188,18.823307,18.823307,8.91091,21.343525,4.0453343,0.0,72.0,83.15717,26.920319,3.2689517,3.2689517,24.443953,90.717476,97.78068,208.53178,103.57828,4.7982597,15.278222,6.1082315,16.896866,28.450188,28.216087,75.32805,60.83023,62.108986,3.7972407,223.7124,0.0,12.454105,9.968463,20.163483,2.5712905,16.619741,967,524,3424.8,2420
1998-06-30,8.460819,6.8494253,12.839444,12.839444,57.78996,21.429811,21.429811,19.431633,5.8855424,5.697083,5.697083,16.401146,16.401146,5.351385,10.560611,10.560611,84.43125,65.917336,3.628858,180.60011,124.68552,318.89667,521.0482,0.0,13.411203,0.0,0.0,287.7613,861.3715,0.0,0.0,143.4406,0.0,112.122055,771.4374,540.83765,155.43152,0.0,55.765804,172.31624,436.62177,84.30505,4.201389,4.201389,0.0,754.086,450.97922,707.7414,349.66052,4.4040213,5.058472,5.058472,11.018077,19.067453,10.43625,10.43625,0.0,0.0,68.40108,334.19,4.9156246,4.9156246,2.6050718,262.3301,30.629063,66.08064,64.181915,27.090555,27.090555,71.35254,2.2733438,31.375637,90.54542,14.558562,15.993388,123.96036,154.62488,628.49774,436.53082,436.53082,29.151924,29.151924,4.404488,0.0,35.415596,23.897501,23.897501,122.7931,0.0,251.0119,5.1641173,223.13727,59.214336,8.738898,42.16829,13.42268,13.42268,41.35175,41.35175,3.6611574,3.6611574,201.41858,287.34946,287.34946,38.150066,19.59471,19.59471,27.825289,27.825289,16.565405,16.565405,43.126415,43.126415,36.652916,36.652916,65.13833,65.13833,26.334307,26.334307,61.827637,61.827637,132.67986,132.67986,0.0,0.0,6.321196,6.321196,3.025,36.53528,36.53528,9.543155,9.543155,1.679043,24.905832,24.905832,14.234305,14.234305,22.35475,22.35475,13.070308,25.543564,23.885378,0.0,72.0,140.8795,55.94288,3.7980554,3.7980554,23.494167,111.471245,104.27327,240.4205,290.2653,12.235584,33.581356,30.095097,55.6784,0.0,34.86032,176.07997,197.1296,257.95084,11.64458,867.74457,0.0,19.514046,15.6193495,31.593683,3.6416852,32.426132,967,524,3424.8,2420
1998-07-31,15.729029,12.035404,15.59664,15.59664,108.23815,24.888254,24.888254,37.392056,11.528393,6.586694,6.586694,19.24684,19.24684,10.428628,12.477312,12.477312,68.08549,104.67496,6.0023265,276.03036,190.1996,452.09167,647.6778,0.0,15.937449,0.0,0.0,349.60757,1060.8706,0.0,0.0,297.0254,0.0,124.579605,949.6947,664.94727,216.17265,0.0,78.14065,210.68233,215.29431,107.47522,5.0091395,5.0091395,0.0,891.61945,501.8418,892.73785,435.4396,5.8551364,6.489113,6.489113,15.627443,27.899513,12.181317,12.181317,0.0,0.0,86.74319,404.7195,5.3100133,5.3100133,3.530097,312.83133,38.25487,77.93682,81.94225,14.994892,14.994892,89.14217,2.7870233,32.069233,110.67732,32.922634,17.474552,154.16794,191.1928,764.85974,578.31616,578.31616,31.679068,31.679068,5.40053,0.0,39.5982,26.395565,26.395565,147.19063,0.0,295.76996,6.733038,263.56317,70.70828,11.135243,51.473377,16.816399,16.816399,47.555927,47.555927,4.3304014,4.3304014,250.99402,361.3585,361.3585,47.612186,19.882837,19.882837,31.702114,31.702114,18.252459,18.252459,47.16073,47.16073,44.317875,44.317875,72.89274,72.89274,29.68078,29.68078,70.453224,70.453224,145.10242,145.10242,0.0,0.0,8.068575,8.068575,3.4153225,40.31707,40.31707,10.751296,10.751296,1.9403912,26.297983,26.297983,15.677957,15.677957,25.087984,25.087984,51.77295,27.231506,29.932474,0.0,0.0,182.3674,73.012535,4.5049734,4.5049734,35.503094,121.4879,111.666115,349.52094,503.22934,21.613684,55.86604,39.780113,55.6784,108.21206,35.703316,251.84474,294.4196,383.28497,17.607653,1287.3258,0.0,24.625443,19.710592,39.869156,4.0062504,30.329638,967,524,3424.8,2420
1998-08-31,14.43604,11.096703,15.368952,15.368952,100.40095,23.902067,23.902067,34.309044,10.527715,6.554167,6.554167,17.651852,17.651852,9.577354,11.9829035,11.9829035,17.188768,96.72908,5.6056414,242.71346,178.94345,406.5409,580.6444,0.0,12.145423,0.0,0.0,265.4014,815.395,0.0,0.0,231.90475,0.0,93.99686,740.4576,477.52658,193.10657,0.0,71.45851,154.48482,126.923164,92.53702,4.765188,4.765188,0.0,667.61017,370.63803,729.1001,346.01703,5.3376226,7.8064513,7.8064513,15.118807,26.701538,11.514516,11.514516,0.0,0.0,72.96013,322.65765,5.2937503,5.2937503,3.497979,257.06464,34.100533,63.767048,75.59078,14.994892,14.994892,77.78867,2.1897051,36.79005,91.02572,22.786901,11.09607,115.12638,142.3756,540.86786,451.90002,451.90002,30.31001,30.31001,4.7948112,0.0,27.879898,25.468548,25.468548,103.27956,0.0,209.2972,6.1772933,211.04343,51.4469,29.50991,48.137325,16.94124,16.94124,46.01903,46.01903,4.1032825,4.1032825,206.3979,308.53406,308.53406,41.95078,17.094097,17.094097,31.202639,31.202639,17.785536,17.785536,45.32621,45.32621,43.602283,43.602283,70.32312,70.32312,28.721237,28.721237,68.7293,68.7293,139.47527,139.47527,0.0,0.0,6.722186,6.722186,5.253092,39.015995,39.015995,10.600279,10.600279,1.8299623,25.484812,25.484812,15.092473,15.092473,23.14613,23.14613,42.601936,26.792624,27.269806,0.0,0.0,163.05504,65.80851,4.716398,4.716398,25.468548,118.560486,88.88724,299.72778,436.25864,19.071545,54.59496,31.906046,55.6784,107.4802,35.043377,208.52962,253.17809,330.34738,14.489507,1047.6083,0.0,24.38285,19.516418,39.476395,3.8568926,28.865927,967,524,3424.8,2420
